"comid","metric","n_years","value_mean","mk_tau","mk_pvalue","sen_slope","trend_direction"
620033387,"ed",40,2.478554729106,-0.501603695236405,5.51411617424096e-06,-0.0395862434106577,"descenso"
620033387,"lpi",40,99.4668350899354,0.644416448803487,5.28435692122495e-09,0.017315575028022,"incremento"
620033387,"mesh",40,6937.03132304253,0.644416448803487,5.28435692122495e-09,2.41650215281417,"incremento"
620033387,"np",40,1.375,-0.693375245281536,1.74854261290302e-07,0,"descenso"
620033387,"pd",40,0.0196104607466399,-0.748845264904059,1.66805015848458e-08,-1.15648231731787e-18,"descenso"
620033391,"cohesion",40,100,NA,NA,NA,"sin tendencia"
620033391,"ed",40,0,NA,NA,NA,"sin tendencia"
620033391,"lpi",40,100,NA,NA,NA,"sin tendencia"
620033391,"mesh",40,2532.68403663438,NA,NA,NA,"sin tendencia"
620033391,"np",40,1,NA,NA,NA,"sin tendencia"
620033391,"pd",40,0.0394838039619373,NA,NA,NA,"sin tendencia"
620034815,"cohesion",40,99.9989687702264,-0.752083848095599,1.76760120761888e-11,-4.09838183808362e-05,"descenso"
620034815,"ed",40,1.47351015258288,0.765140859347259,7.86562083297369e-12,0.073819364966227,"incremento"
620034815,"lpi",40,99.676404494382,-0.757306652596263,1.28062702419068e-11,-0.0149812734082392,"descenso"
620034815,"mesh",40,3059.25953293499,-0.757306652596263,1.28062702419068e-11,-0.918495176417764,"descenso"
620034815,"np",40,1.05,0.295718434854086,0.0275926913288384,0,"descenso"
620034815,"pd",40,0.0341005200212044,0.18071682129972,0.182128835795239,0,"sin tendencia"
620036188,"cohesion",40,100,NA,NA,NA,"sin tendencia"
620036188,"ed",40,0,NA,NA,NA,"sin tendencia"
620036188,"lpi",40,100,NA,NA,NA,"sin tendencia"
620036188,"mesh",40,1334.61340791884,NA,NA,NA,"sin tendencia"
620036188,"np",40,1,NA,NA,NA,"sin tendencia"
620036188,"pd",40,0.0749280648663178,NA,NA,NA,"sin tendencia"
620038918,"cohesion",40,100,NA,NA,NA,"sin tendencia"
620038918,"ed",40,0,NA,NA,NA,"sin tendencia"
620038918,"lpi",40,100,NA,NA,NA,"sin tendencia"
620038918,"mesh",40,2341.89318025768,NA,NA,NA,"sin tendencia"
620038918,"np",40,1,NA,NA,NA,"sin tendencia"
620038918,"pd",40,0.0427004958394375,NA,NA,NA,"sin tendencia"
