"comid","variable","n_years","value_mean","ols_slope","ols_pvalue","mk_tau","mk_pvalue","sen_slope","sen_slope_rel","trend_direction"
620004485,"population",9,169.675584581163,1.85316874186198,1.49700546460624e-07,1,0.000263260802703515,8.98727271670383,5.29673891437506,"aumento"
620005821,"pop_density",9,0.220189637731981,0.00430548248887825,3.64185123969862e-05,1,0.000263260802703515,0.0214257331480812,9.73058195143632,"aumento"
620005821,"population",9,0.580662041902542,0.0113539868593216,3.64185123969868e-05,1,0.000263260802703515,0.0565017958482106,9.73058195143636,"aumento"
620005868,"pop_density",9,45.5711678646316,0.463547117671324,3.00936501147892e-07,1,0.000263260802703515,2.22530779385464,4.88314848648356,"aumento"
620005868,"population",9,949.533881293402,9.65860026041662,3.00936501147972e-07,1,0.000263260802703515,46.3671493530286,4.88314848648369,"aumento"
620005900,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620005900,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620007234,"pop_density",9,247.422082494379,0.998854301171803,0.00747477566019671,0.666666666666667,0.0164886567276701,6.5804594398828,2.6596087841239,"aumento"
620007234,"population",9,4326.79538302951,17.4674715169271,0.00747477566019706,0.666666666666667,0.0164886567276701,115.075830078125,2.65960878412401,"aumento"
620007257,"pop_density",9,7.58279547547278,0.103019313038032,1.71587418818425e-07,1,0.000263260802703515,0.50336476513934,6.63824794915698,"aumento"
620007257,"population",9,475.159301757812,6.4554800415039,1.71587418818396e-07,1,0.000263260802703515,31.5422526041668,6.63824794915701,"aumento"
620007280,"pop_density",9,9.34924256053769,0.0972172152178997,1.0131731886655e-06,1,0.000263260802703515,0.476015795843319,5.09149048985571,"aumento"
620007280,"population",9,279.788184271919,2.90935099283856,1.01317318866534e-06,1,0.000263260802703515,14.2453887939454,5.09149048985596,"aumento"
620008574,"pop_density",9,0.333146816508795,0.0058178624521975,1.56288791451973e-07,1,0.000263260802703515,0.0289447402949155,8.68828362169005,"aumento"
620008574,"population",9,6.54267613093058,0.114257102012634,1.56288791451991e-07,1,0.000263260802703515,0.568446258703868,8.68828362169007,"aumento"
620008582,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620008582,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620009972,"pop_density",9,243.350032039632,3.31156380119523,6.42644860817783e-11,1,0.000263260802703515,16.6760694709067,6.85270896869693,"aumento"
620009972,"population",9,5732.08175998264,78.0035009765625,6.42644860817643e-11,1,0.000263260802703515,392.802880859375,6.852708968697,"aumento"
620009985,"pop_density",9,36.9867698830956,0.362798222484483,4.11784591675256e-06,1,0.000263260802703515,1.68849388495643,4.56512934298741,"aumento"
620009985,"population",9,1200.69396294488,11.7774446614584,4.11784591675323e-06,1,0.000263260802703515,54.813232421875,4.5651293429874,"aumento"
620010011,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620010011,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620010021,"pop_density",9,0.107308516741587,0.00241002602697306,1.70888022104081e-05,0.944444444444444,0.000580666545949214,0.0126510384097298,11.7894075828064,"aumento"
620010021,"population",9,5.14954294098748,0.115652819474538,1.70888022104084e-05,0.944444444444444,0.000580666545949214,0.607100605964664,11.7894075828067,"aumento"
620011368,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620011368,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620011380,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620011380,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620011390,"pop_density",9,5.04211312358289,0.0794818694296168,1.29781091219132e-05,0.944444444444444,0.000580666545949214,0.420939291427406,8.34846980046114,"aumento"
620011390,"population",9,161.055848015679,2.53882044474283,1.29781091219131e-05,0.944444444444444,0.000580666545949214,13.4456988334655,8.34846980046111,"aumento"
620011394,"pop_density",9,8.98174667680232,0.198701684467885,1.10162484859199e-09,1,0.000263260802703515,0.998775266872941,11.1200560738652,"aumento"
620011394,"population",9,139.116012573242,3.07764035542806,1.10162484859201e-09,1,0.000263260802703515,15.4697786058698,11.1200560738652,"aumento"
620011398,"pop_density",9,13.5456918260722,0.319856736658899,1.36085339589275e-10,1,0.000263260802703515,1.59548575741505,11.7785475847319,"aumento"
620011398,"population",9,327.797520955404,7.74033889770508,1.36085339589301e-10,1,0.000263260802703515,38.6097869873049,11.7785475847323,"aumento"
620012720,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620012720,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620012728,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620012728,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620012776,"pop_density",9,1.07596830631244,0.0250015506369046,4.90526667801309e-09,1,0.000263260802703515,0.125122767411976,11.6288525115388,"aumento"
620012776,"population",9,46.5065265231662,1.08064082463582,4.90526667801182e-09,1,0.000263260802703515,5.40817537761868,11.6288525115388,"aumento"
620014149,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620014149,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620015505,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620015505,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620015527,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620015527,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620016852,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620016852,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620018287,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620018287,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620019630,"pop_density",9,6.31145459681978,0.146844541466344,1.17571966107468e-07,1,0.000263260802703515,0.712704533003438,11.2922389295576,"aumento"
620019630,"population",9,260.202994452583,6.05397516886394,1.17571966107457e-07,1,0.000263260802703515,29.3827438354492,11.2922389295576,"aumento"
620019649,"pop_density",9,5.46555558139923,0.0479590109949346,0.00714437875782781,0.611111111111111,0.028567681801513,0.282033947632911,5.16020637669022,"aumento"
620019649,"population",9,138.827534145779,1.21818013509114,0.00714437875782796,0.611111111111111,0.028567681801513,7.16378726959225,5.16020637669019,"aumento"
620019653,"pop_density",9,2.25657655223144,0.0498313058418657,3.23954810809544e-09,1,0.000263260802703515,0.253014474917273,11.2123151624117,"aumento"
620019653,"population",9,114.161646948921,2.52099754333497,3.23954810809551e-09,1,0.000263260802703515,12.8001636505128,11.2123151624117,"aumento"
620021002,"pop_density",9,7.72316609938794,0.208999058870489,1.1501906977843e-07,1,0.000263260802703515,1.05126358288171,13.6118214907358,"aumento"
620021002,"population",9,113.267155541314,3.06515858968099,1.15019069778444e-07,1,0.000263260802703515,15.4177230199177,13.6118214907358,"aumento"
620022391,"pop_density",9,20.5061798720416,0.483568011554642,5.51852847928799e-09,1,0.000263260802703515,2.43747622682243,11.8865446515746,"aumento"
620022391,"population",9,490.551537407769,11.5679777018229,5.51852847928746e-09,1,0.000263260802703515,58.309627532959,11.8865446515744,"aumento"
620027904,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620027904,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620029271,"pop_density",9,0.650617164197969,0.018139632003233,5.20647253500786e-07,1,0.000263260802703515,0.092143535164815,14.1624814461209,"aumento"
620029271,"population",9,33.3186516231961,0.928945795694987,5.20647253500833e-07,1,0.000263260802703515,4.71874785423279,14.1624814461208,"aumento"
620030632,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620030632,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620030642,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620030642,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620030700,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620030700,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620033387,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620033387,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620033391,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620033391,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620034815,"pop_density",9,0.0611794486973121,0.00168549562114398,2.05809691869149e-07,1,0.000263260802703515,0.00855847344208142,13.9891313575329,"aumento"
620034815,"population",9,1.84328526920742,0.0507825636863709,2.05809691869161e-07,1,0.000263260802703515,0.25785959760348,13.9891313575328,"aumento"
620036188,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620036188,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620038918,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620038918,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620040281,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620040281,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620040292,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620040292,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620040307,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620040307,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620043042,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620043042,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620044403,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620044403,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620044412,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620044412,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620048560,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620048560,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620049936,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620049936,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620059543,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620059543,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620499909,"pop_density",9,19.8501349594997,0.450596608483961,4.36384649249734e-09,1,0.000263260802703515,2.26487444183161,11.4098692349077,"aumento"
620499909,"population",9,539.890696207682,12.2554792277018,4.36384649249761e-09,1,0.000263260802703515,61.6008224487308,11.409869234908,"aumento"
620501242,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620501242,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620501243,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620501243,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620501285,"pop_density",9,0.0444429847746064,0.000955376479083443,2.51095263624e-09,1,0.000263260802703515,0.00486269954710275,10.9414333257859,"aumento"
620501285,"population",9,2.2337435219023,0.0480180625120798,2.51095263624043e-09,1,0.000263260802703515,0.244403558117999,10.9414333257858,"aumento"
620502618,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620502618,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620503994,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620503994,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620503997,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620503997,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620505351,"pop_density",9,0.082167102477995,0.00116006118748773,1.36237249205736e-05,0.944444444444444,0.000580666545949214,0.00570762967525635,6.94636844080623,"aumento"
620505351,"population",9,3.86111039585537,0.0545123799641928,1.36237249205722e-05,0.944444444444444,0.000580666545949214,0.26820695400238,6.94636844080608,"aumento"
620505370,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620505370,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620506740,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620506740,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620506746,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620506746,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620508116,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620508116,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620509492,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620509492,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620510868,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620510868,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620512244,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620512244,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620512274,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620512274,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620523241,"pop_density",9,292.568061490291,9.25368755363965,3.79232148034152e-09,1,0.000263260802703515,46.775028257886,15.9877424827652,"aumento"
620523241,"population",9,15339.0893012153,485.162799479167,3.79232148034148e-09,1,0.000263260802703515,2452.37409667969,15.9877424827652,"aumento"
620523273,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620523273,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620523298,"pop_density",9,0.0143779216500156,0.000323845329325458,6.9636336365889e-08,1,0.000263260802703515,0.00162917531145898,11.3310904810586,"aumento"
620523298,"population",9,0.315504352251689,0.00710635468363761,6.96363363658774e-08,1,0.000263260802703515,0.0357500836253166,11.3310904810586,"aumento"
620525963,"pop_density",9,1.76939976954835,0.0589604851671261,1.53348271446622e-05,1,0.000263260802703515,0.292096107473397,16.5082030923942,"aumento"
620525963,"population",9,3.33284037643009,0.111057935555776,1.53348271446626e-05,1,0.000263260802703515,0.550192058086395,16.5082030923942,"aumento"
620526011,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620526011,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620527387,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620527387,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620527429,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620527429,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620528731,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620528731,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620528743,"pop_density",9,0.0348935621629896,-0.000118453289582848,0.177474909464496,-0.277777777777778,0.348082623632924,-0.000283301180650357,-0.811901001471398,"sin tendencia"
620528743,"population",9,0.491303837961621,-0.00166783074537912,0.177474909464503,-0.277777777777778,0.348082623632924,-0.0039889007806779,-0.811901001471416,"sin tendencia"
620528805,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620528805,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620528811,"pop_density",9,0.799334108988489,0.018029451918886,6.84911629770537e-09,1,0.000263260802703515,0.0904881484310186,11.3204412789948,"aumento"
620528811,"population",9,26.4971512688531,0.597658863067626,6.84911629770437e-09,1,0.000263260802703515,2.99959444999694,11.3204412789948,"aumento"
620530138,"pop_density",9,2.83440278802599,0.0648337609243818,1.67055766187827e-09,1,0.000263260802703515,0.32653988967771,11.5205887835415,"aumento"
620530138,"population",9,140.351222568088,3.21037562052409,1.67055766187866e-09,1,0.000263260802703515,16.1692872047426,11.5205887835416,"aumento"
620534260,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620534260,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620535636,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620535636,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620536973,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620536973,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620536975,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620536975,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620537027,"pop_density",9,5.17001395113859,0.0466417533098122,0.00588088163186309,0.666666666666667,0.0164886567276701,0.293393254434913,5.67490256714489,"aumento"
620537027,"population",9,71.3530031840007,0.64371763865153,0.00588088163186302,0.666666666666667,0.0164886567276701,4.04921340942381,5.67490256714486,"aumento"
620538383,"pop_density",9,55.42432633705,0.456532967928341,3.35783198995681e-07,1,0.000263260802703515,2.22715362039445,4.01836840893752,"aumento"
620538383,"population",9,898.817267523872,7.40360310872405,3.35783198995672e-07,1,0.000263260802703515,36.117789132255,4.01836840893755,"aumento"
620539744,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620539744,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620539759,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620539759,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620539768,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620539768,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620541113,"pop_density",9,330.641467136558,3.48462715993211,3.41652743559521e-09,1,0.000263260802703515,17.4727647820232,5.28450497553798,"aumento"
620541113,"population",9,6084.84765625,64.1281494140625,3.41652743559448e-09,1,0.000263260802703515,321.554077148438,5.28450497553798,"aumento"
620541144,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620541144,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620542489,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620542489,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620542492,"pop_density",9,4.75561085276358,0.0622520565463331,6.21085437294326e-08,1,0.000263260802703515,0.311203136114901,6.54391508788097,"aumento"
620542492,"population",9,121.996184455024,1.59695854187011,6.21085437294293e-08,1,0.000263260802703515,7.98332672119134,6.54391508788091,"aumento"
620542520,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620542520,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620543865,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620543865,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620543868,"pop_density",9,288.168298372035,3.21970309008566,9.39532386790379e-10,1,0.000263260802703515,16.344781189949,5.67195672885826,"aumento"
620543868,"population",9,7522.61528862847,84.050146484375,9.39532386790453e-10,1,0.000263260802703515,426.679484049479,5.67195672885821,"aumento"
620543903,"pop_density",9,1.52308360169698,0.0135206877307203,0.00661336922937901,0.666666666666667,0.0164886567276701,0.0791034027517761,5.19363498258672,"aumento"
620543903,"population",9,37.5003975762261,0.332897790273031,0.00661336922937887,0.666666666666667,0.0164886567276701,1.94763376712799,5.19363498258673,"aumento"
620545244,"pop_density",9,455.151357969486,3.84419679385082,6.89154715939972e-06,1,0.000263260802703515,16.7915614705529,3.68922583148233,"aumento"
620545244,"population",9,1379.83401150174,11.6540429687501,6.89154715940201e-06,1,0.000263260802703515,50.9051927839004,3.68922583148229,"aumento"
620545276,"pop_density",9,102.25361279521,1.08503947951891,9.65742054553018e-09,1,0.000263260802703515,5.45976095524111,5.3394308582287,"aumento"
620545276,"population",9,3999.1311577691,42.4358129882813,9.65742054552764e-09,1,0.000263260802703515,213.530843098958,5.33943085822859,"aumento"
620545279,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620545279,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620545325,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620545325,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620546636,"pop_density",9,1.73770207774345,0.0186163622839227,1.63588649149174e-08,1,0.000263260802703515,0.0931150921009729,5.35851877566324,"aumento"
620546636,"population",9,31.7208894093831,0.339832458496095,1.63588649149274e-08,1,0.000263260802703515,1.69976981480918,5.35851877566328,"aumento"
620546662,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620546662,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620547979,"pop_density",9,0.11298359375729,0.00178231683999544,6.73240692230922e-07,1,0.000263260802703515,0.00897550769996642,7.94408055318855,"aumento"
620547979,"population",9,4.07238528463576,0.0642419012387595,6.73240692230888e-07,1,0.000263260802703515,0.323513567447663,7.9440805531886,"aumento"
620548009,"pop_density",9,30.5681994292267,0.294896342427388,9.78648670198718e-08,1,0.000263260802703515,1.41845479367059,4.64029553639455,"aumento"
620548009,"population",9,1323.15725368923,12.7647111002605,9.78648670198791e-08,1,0.000263260802703515,61.398406982425,4.64029553639476,"aumento"
620548016,"pop_density",9,1.27526366483263,0.00822799460247293,5.22795768389024e-05,0.944444444444444,0.000580666545949214,0.0408400735213948,3.20248076124357,"aumento"
620548016,"population",9,20.9043064117432,0.134874477386475,5.22795768388919e-05,0.944444444444444,0.000580666545949214,0.669456391107463,3.20248076124349,"aumento"
620548019,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620548019,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620548056,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620548056,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620549355,"pop_density",9,1.60497707178234,0.0234641534705402,2.45556329230248e-07,1,0.000263260802703515,0.122143461435038,7.61029322988374,"aumento"
620549355,"population",9,65.7184482150608,0.960778681437174,2.45556329230256e-07,1,0.000263260802703515,5.00136661529541,7.61029322988373,"aumento"
620549392,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620549392,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620549395,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620549395,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620549432,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620549432,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620550727,"pop_density",9,3.94903309358756,0.0596732551452318,4.79576517589605e-08,1,0.000263260802703515,0.298986346783917,7.57112791152374,"aumento"
620550727,"population",9,165.779733445909,2.50507303873699,4.79576517589408e-08,1,0.000263260802703515,12.551395670573,7.57112791152381,"aumento"
620550793,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620550793,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620550811,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620550811,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620552097,"pop_density",9,55.0514930873732,0.741395569284548,1.15681128760026e-09,1,0.000263260802703515,3.75569529690892,6.82214974796086,"aumento"
620552097,"population",9,1340.87769911024,18.058016764323,1.15681128759949e-09,1,0.000263260802703515,91.476684570316,6.8221497479611,"aumento"
620552187,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620552187,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620553473,"pop_density",9,556.826881522346,7.47026369387787,1.38744454285588e-08,1,0.000263260802703515,38.3877810257287,6.89402439062889,"aumento"
620553473,"population",9,971.112114800348,13.0282208251954,1.38744454285521e-08,1,0.000263260802703515,66.9487060546874,6.89402439062883,"aumento"
620553538,"pop_density",9,0.018831041266918,0.000454861233536472,1.53350437227504e-07,1,0.000263260802703515,0.00227123035198195,12.0610980550077,"aumento"
620553538,"population",9,0.29488336874379,0.00712286755442618,1.5335043722752e-07,1,0.000263260802703515,0.0355661722520986,12.0610980550077,"aumento"
620553543,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620553543,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620553574,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620553574,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620554897,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620554897,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620554907,"pop_density",9,17.7924659973178,0.196990370327005,6.39152968564737e-08,1,0.000263260802703515,0.977220094043,5.49232520208449,"aumento"
620554907,"population",9,718.302191840278,7.95272644042969,6.39152968564678e-08,1,0.000263260802703515,39.4514923095705,5.49232520208472,"aumento"
620554910,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620554910,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620554912,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620554912,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620554914,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620554914,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620554925,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620554925,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620556283,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620556283,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620556286,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620556286,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620556288,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620556288,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620556290,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620556290,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620556299,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620556299,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620557659,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620557659,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620557662,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620557662,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620557664,"pop_density",9,0.231076195944423,0.00560822063339838,1.33102044800341e-07,1,0.000263260802703515,0.0280063125130641,12.1199470151395,"aumento"
620557664,"population",9,6.16255640983581,0.149565280278524,1.33102044800339e-07,1,0.000263260802703515,0.746898571650189,12.1199470151396,"aumento"
620557675,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620557675,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620557692,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620557692,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620559003,"pop_density",9,10.0329643425982,0.115631527319628,1.68290571539355e-09,1,0.000263260802703515,0.588651026998861,5.86716953133732,"aumento"
620559003,"population",9,552.767432318793,6.37073354085286,1.68290571539258e-09,1,0.000263260802703515,32.4318023681643,5.86716953133739,"aumento"
620559038,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620559038,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620559040,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620559040,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620559051,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620559051,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620560416,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620560416,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620560419,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620560419,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
