"comid","year","population","basin_area_km2","pop_density"
620604397,2020,7017.013671875,63.0576377151091,111.279361646522
620604397,2025,7300.08447265625,63.0576377151091,115.7684419711
620604400,1985,2204.875,29.2710203174023,75.3262092025249
620604400,1990,2471.40502929688,29.2710203174023,84.4318032818135
620604400,1995,2676.59497070312,29.2710203174023,91.4418063217232
620604400,2000,2848.65454101562,29.2710203174023,97.3199604976543
620604400,2005,3063.60961914062,29.2710203174023,104.663574618178
620604400,2010,3300.81982421875,29.2710203174023,112.767501386221
620604400,2015,3505.61865234375,29.2710203174023,119.764142634262
620604400,2020,3750.11694335938,29.2710203174023,128.117055801087
620604400,2025,3885.16943359375,29.2710203174023,132.730919232219
620604436,1985,6.72310018539429,13.4431754578317,0.500112507382142
620604436,1990,7.05662870407104,13.4431754578317,0.524922755505657
620604436,1995,7.37454748153687,13.4431754578317,0.548571838898421
620604436,2000,7.51519441604614,13.4431754578317,0.559034168647107
620604436,2005,8.22907161712646,13.4431754578317,0.612137485145475
620604436,2010,8.88066291809082,13.4431754578317,0.660607528775289
620604436,2015,9.48464965820312,13.4431754578317,0.705536403058518
620604436,2020,9.99844551086426,13.4431754578317,0.743756230975873
620604436,2025,10.2201919555664,13.4431754578317,0.760251325114733
620604445,1985,5.96725654602051,46.5974964688612,0.12805959543359
620604445,1990,6.91855764389038,46.5974964688612,0.148474878870664
620604445,1995,7.95401096343994,46.5974964688612,0.170696100996653
620604445,2000,8.8452672958374,46.5974964688612,0.189822800925544
620604445,2005,10.6548871994019,46.5974964688612,0.228657932438967
620604445,2010,12.6695375442505,46.5974964688612,0.271893095216326
620604445,2015,15.0380077362061,46.5974964688612,0.322721366506357
620604445,2020,16.858772277832,46.5974964688612,0.361795666192022
620604445,2025,18.4027805328369,46.5974964688612,0.394930670688168
620604463,1985,0,4.92778379630214,0
620604463,1990,0,4.92778379630214,0
620604463,1995,0,4.92778379630214,0
620604463,2000,0,4.92778379630214,0
620604463,2005,0,4.92778379630214,0
620604463,2010,0,4.92778379630214,0
620604463,2015,0,4.92778379630214,0
620604463,2020,0,4.92778379630214,0
620604463,2025,0,4.92778379630214,0
620605819,1985,0,7.3584776258189,0
620605819,1990,0,7.3584776258189,0
620605819,1995,0,7.3584776258189,0
620605819,2000,0,7.3584776258189,0
620605819,2005,0,7.3584776258189,0
620605819,2010,0,7.3584776258189,0
620605819,2015,0,7.3584776258189,0
620605819,2020,0,7.3584776258189,0
620605819,2025,0,7.3584776258189,0
620605821,1985,0,31.9153856552764,0
620605821,1990,0,31.9153856552764,0
620605821,1995,0,31.9153856552764,0
620605821,2000,0,31.9153856552764,0
620605821,2005,0,31.9153856552764,0
620605821,2010,0,31.9153856552764,0
620605821,2015,0,31.9153856552764,0
620605821,2020,0,31.9153856552764,0
620605821,2025,0,31.9153856552764,0
620605839,1985,0,17.5672276946181,0
620605839,1990,0,17.5672276946181,0
